customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,segment,name,city,region,segment_original
C044108,1043,1,3247.65,1,1,1,3,Lost,Atharv Sunder,Chennai,South,New
C044109,56,17,626403.76,4,5,5,14,Champions,Deepa Bhattacharyya,Chennai,South,Platinum
C044110,449,2,72419.79,1,1,1,3,Lost,George Chaudhry,Hyderabad,South,New
C044111,147,11,336274.27,2,4,3,9,Potential,Gagan Kurian,Nagpur,Central,Regular
C044112,77,8,118605.92,3,3,1,7,At Risk,Zaitra Anand,Lucknow,North,Silver
C044113,262,8,535740.3,1,3,4,8,At Risk,Teerth Bhargava,Coimbatore,South,Occasional
C044114,42,20,888240.0,4,5,5,14,Champions,Reva Reddy,Surat,West,Platinum
C044115,185,7,139493.21,2,2,2,6,Lost,Benjamin Garde,Vadodara,West,Regular
C044116,74,9,219833.52,3,3,2,8,At Risk,Watika Sha,Surat,West,Regular
C044117,110,4,39843.94,3,1,1,5,Lost,Daksh Brahmbhatt,Ahmedabad,West,Occasional
C044118,46,23,697179.87,4,5,5,14,Champions,Forum Choudhry,Ahmedabad,West,Silver
C044119,101,10,410569.34,3,3,4,10,Potential,Sanaya Chaudry,Visakhapatnam,South,Regular
C044120,840,1,14535.5,1,1,1,3,Lost,Yatan Sharma,Chennai,South,Occasional
C044121,31,11,421473.68,4,4,4,12,Loyal,Viraj Kakar,Kochi,South,Regular
C044122,29,4,72425.68,4,1,1,6,Lost,Chameli Bali,Nagpur,Central,Occasional
C044123,63,9,197269.52,3,3,2,8,At Risk,Sai Chaudhry,Gurgaon,North,Occasional
C044124,464,1,8009.84,1,1,1,3,Lost,Krish Sunder,Gurgaon,North,New
C044125,100,5,62362.600000000006,3,2,1,6,Lost,Mekhala Dugal,Bhopal,Central,Occasional
C044126,196,11,447620.91000000003,2,4,4,10,Potential,Yahvi Rao,Gurgaon,North,Regular
C044127,94,7,125088.51,3,2,2,7,At Risk,Isha Shah,Kolkata,East,Regular
C044129,394,2,110268.11,1,1,1,3,Lost,Chaman Bhasin,Bangalore,South,New
C044130,24,24,870497.17,5,5,5,15,Champions,Jeremiah Sastry,Chennai,South,Diamond
C044131,41,9,577115.67,4,3,5,12,Loyal,Abhiram Raju,Bangalore,South,Silver
C044132,67,22,821836.72,3,5,5,13,Champions,Faqid Johal,Bhopal,Central,Diamond
C044133,164,9,258832.86,2,3,3,8,At Risk,Dhruv Munshi,Pune,West,Regular
C044134,43,13,174763.42,4,4,2,10,Potential,Watika Parmar,Nagpur,Central,Platinum
C044135,20,25,816258.1599999999,5,5,5,15,Champions,Falguni Devi,Visakhapatnam,South,Diamond
C044136,108,8,741747.21,3,3,5,11,Loyal,Shivansh Barad,Pune,West,Regular
C044137,19,11,466793.58,5,4,4,13,Champions,Amrita Kannan,Coimbatore,South,Regular
C044138,39,12,376294.71,4,4,3,11,Loyal,Amara Karnik,Chandigarh,North,Silver
C044139,116,9,161472.07,2,3,2,7,At Risk,Hardik Ramachandran,Vadodara,West,Silver
C044140,115,5,100103.43,2,2,1,5,Lost,Ikshita Dayal,Bhopal,Central,Regular
C044141,16,10,454250.24,5,3,4,12,Loyal,Nihal Gade,Coimbatore,South,Occasional
C044142,30,10,288756.94,4,3,3,10,Potential,Anirudh Dhar,Bangalore,South,Gold
C044143,38,13,88613.38,4,4,1,9,Potential,Darika Dutta,Vadodara,West,Regular
C044144,290,8,245307.72,1,3,2,6,Lost,Ronith Sandal,Pune,West,Regular
C044145,295,4,32646.059999999998,1,1,1,3,Lost,Vyanjana Kamdar,Gurgaon,North,Gold
C044146,444,5,177607.88,1,2,2,5,Lost,Benjamin Parmar,Ahmedabad,West,Occasional
C044147,85,2,9231.48,3,1,1,5,Lost,Alexander Mangat,Coimbatore,South,Regular
C044148,754,1,3070.39,1,1,1,3,Lost,Ekbal Sabharwal,Nagpur,Central,New
C044149,102,4,44197.56,3,1,1,5,Lost,Tanish Mital,Coimbatore,South,New
C044150,33,21,683432.67,4,5,5,14,Champions,Jasmit Bobal,Gurgaon,North,Gold
C044151,7,6,212755.25,5,2,2,9,Potential,Aryan Soman,Nagpur,Central,Regular
C044152,28,11,306774.69,4,4,3,11,Loyal,Tejas Dhar,Visakhapatnam,South,Regular
C044153,54,15,362394.77,4,5,3,12,Loyal,Omkaar Kakar,Vadodara,West,Platinum
C044154,27,10,942168.92,4,3,5,12,Loyal,Geetika Behl,Lucknow,North,Regular
C044155,48,15,670973.26,4,5,5,14,Champions,Maya Grewal,Hyderabad,South,Regular
C044156,59,11,287732.27,4,4,3,11,Loyal,Dalbir Arya,Chennai,South,Gold
C044158,113,5,149910.41999999998,2,2,2,6,Lost,Jalsa Bhatia,Kochi,South,Occasional
C044159,114,12,627193.4299999999,2,4,5,11,Loyal,Lohit Sur,Chennai,South,Regular
C044160,97,3,169735.96,3,1,2,6,Lost,Imaran Sharaf,Gurgaon,North,Occasional
C044161,124,14,357212.38,2,4,3,9,Potential,Vyanjana Ganesan,Visakhapatnam,South,Silver
C044162,2,13,194033.02,5,4,2,11,Loyal,Yashica Gala,Hyderabad,South,Silver
C044163,766,1,43956.47,1,1,1,3,Lost,Madhavi Tank,Coimbatore,South,Occasional
C044164,25,13,291685.73,5,4,3,12,Loyal,Madhav Bajwa,Jaipur,North,Silver
C044165,143,4,61258.53,2,1,1,4,Lost,Jhalak Dora,Surat,West,Occasional
C044166,12,44,1541666.9000000001,5,5,5,15,Champions,Chasmum Ramesh,Jaipur,North,Diamond
C044167,82,13,556461.92,3,4,4,11,Loyal,Hredhaan Apte,Hyderabad,South,Regular
C044168,34,25,741046.89,4,5,5,14,Champions,Avi Chand,Jaipur,North,Platinum
C044169,273,3,11205.93,1,1,1,3,Lost,Hamsini Golla,Kolkata,East,New
C044170,17,24,800064.9,5,5,5,15,Champions,Jhalak Puri,Mumbai,West,Gold
C044171,56,18,838408.87,4,5,5,14,Champions,Daksh Shah,Chennai,South,Regular
C044172,0,20,694218.06,5,5,5,15,Champions,Avni Dugal,Vadodara,West,Regular
C044173,834,2,14681.769999999999,1,1,1,3,Lost,Shravya Loke,Kolkata,East,Occasional
C044174,243,9,313252.16000000003,1,3,3,7,At Risk,Hitesh Nath,Gurgaon,North,Regular
C044175,65,4,385590.66000000003,3,1,3,7,At Risk,Oni Atwal,Chandigarh,North,New
C044176,30,7,177781.23,4,2,2,8,At Risk,Warjas Garde,Gurgaon,North,Regular
C044177,51,5,178973.95,4,2,2,8,At Risk,Janya Gole,Chandigarh,North,Regular
C044178,367,5,181757.74,1,2,2,5,Lost,Jatin Nagar,Lucknow,North,Occasional
C044179,484,1,26818.43,1,1,1,3,Lost,Fariq Mohanty,Indore,Central,New
C044180,27,14,545705.99,4,4,4,12,Loyal,Nandini Walia,Kochi,South,Regular
C044181,86,2,64359.74,3,1,1,5,Lost,Anay Bakshi,Mumbai,West,New
C044182,135,16,316531.61,2,5,3,10,Potential,Aarush Dey,Vadodara,West,Silver
C044183,12,13,666133.79,5,4,5,14,Champions,Mohini Kale,Bhopal,Central,Silver
C044184,148,9,555647.69,2,3,4,9,Potential,Jhalak Dalal,Delhi,North,Gold
C044185,113,2,74286.11,2,1,1,4,Lost,Robert Sanghvi,Jaipur,North,Occasional
C044186,64,19,375623.98,3,5,3,11,Loyal,Amaira Menon,Mumbai,West,Platinum
C044187,369,8,379496.49000000005,1,3,3,7,At Risk,Faraj Sathe,Chandigarh,North,Gold
C044188,1,14,525705.3200000001,5,4,4,13,Champions,Veda Mital,Delhi,North,Regular
C044189,88,8,380387.35,3,3,3,9,Potential,Hitesh Gaba,Vadodara,West,Silver
C044190,24,6,186002.46,5,2,2,9,Potential,Zinal Khanna,Hyderabad,South,Regular
C044191,19,16,442611.32999999996,5,5,4,14,Champions,Dhriti Kunda,Vadodara,West,Silver
C044192,15,8,431051.97000000003,5,3,4,12,Loyal,Varenya Lalla,Mumbai,West,Regular
C044193,50,24,835317.4500000001,4,5,5,14,Champions,Triya Om,Mumbai,West,Silver
C044194,7,20,974323.78,5,5,5,15,Champions,Vansha Kala,Lucknow,North,Platinum
C044195,30,15,995308.86,4,5,5,14,Champions,Sachi Aggarwal,Hyderabad,South,Platinum
C044196,86,24,764253.82,3,5,5,13,Champions,Zansi Som,Lucknow,North,Platinum
C044197,114,11,277260.14,2,4,3,9,Potential,Quincy Sathe,Nagpur,Central,Silver
C044198,66,7,272059.36,3,2,3,8,At Risk,Falak Tella,Coimbatore,South,Silver
C044199,328,5,161222.08,1,2,2,5,Lost,Indrajit Pal,Kolkata,East,New
C044200,1,8,261839.13,5,3,3,11,Loyal,Zarna Ganesan,Kochi,South,Regular
C044201,92,12,221536.44,3,4,2,9,Potential,Manthan Chana,Bhopal,Central,Gold
C044202,338,1,30130.42,1,1,1,3,Lost,Manthan Rout,Hyderabad,South,New
C044203,154,9,327535.4,2,3,3,8,At Risk,Zansi Dora,Lucknow,North,Regular
C044204,134,15,519089.70999999996,2,5,4,11,Loyal,Kiaan Sundaram,Kochi,South,Gold
C044205,22,14,441497.47000000003,5,4,4,13,Champions,Daksha Sinha,Jaipur,North,Platinum
C044206,108,6,159160.61,3,2,2,7,At Risk,Banjeet Divan,Chandigarh,North,Occasional
C044207,169,14,466080.56,2,4,4,10,Potential,Jonathan Bose,Bhopal,Central,Regular
C044208,253,11,341674.39,1,4,3,8,At Risk,Chavvi Lata,Visakhapatnam,South,Regular
C044209,187,12,280371.7,2,4,3,9,Potential,Warhi Mannan,Pune,West,Silver
C044210,114,7,562627.25,2,2,4,8,At Risk,Girik Jaggi,Chandigarh,North,Regular
C044211,61,10,423846.58,3,3,4,10,Potential,Ati Natarajan,Chandigarh,North,Gold
C044212,165,8,73887.97,2,3,1,6,Lost,Abhiram Bhakta,Surat,West,Occasional
C044213,155,15,1078946.61,2,5,5,12,Loyal,Christopher Viswanathan,Lucknow,North,Silver
C044214,50,13,700940.77,4,4,5,13,Champions,Yashvi Handa,Lucknow,North,Gold
C044215,147,17,772664.78,2,5,5,12,Loyal,Wyatt Kunda,Bangalore,South,Platinum
C044216,33,12,364339.76,4,4,3,11,Loyal,Rishi Bhatia,Visakhapatnam,South,Silver
C044217,249,3,391490.02,1,1,4,6,Lost,Devansh Grover,Lucknow,North,New
C044218,138,8,394551.73,2,3,4,9,Potential,Avi Din,Nagpur,Central,Regular
C044219,5,20,283333.14,5,5,3,13,Champions,Wriddhish Warrior,Indore,Central,Platinum
C044220,387,6,97134.04,1,2,1,4,Lost,Widisha Ramaswamy,Delhi,North,Silver
C044221,135,12,1057450.64,2,4,5,11,Loyal,Laksh Dass,Bhopal,Central,Regular
C044222,141,10,170646.04,2,3,2,7,At Risk,Krishna Dave,Gurgaon,North,Regular
C044223,29,6,476450.06999999995,4,2,4,10,Potential,Neel Maharaj,Pune,West,Occasional
C044224,135,13,638487.88,2,4,5,11,Loyal,Abhimanyu Munshi,Vadodara,West,Silver
C044225,326,4,335225.17,1,1,3,5,Lost,Yashodhara Lala,Chandigarh,North,Occasional
C044226,10,11,330802.55,5,4,3,12,Loyal,Ikshita Chandra,Ahmedabad,West,Silver
C044227,120,5,260622.49000000002,2,2,3,7,At Risk,Dhruv Bose,Nagpur,Central,Occasional
C044228,263,7,245098.49000000002,1,2,2,5,Lost,Gautami Lata,Vadodara,West,Occasional
C044229,46,4,102288.92,4,1,1,6,Lost,Omisha Kata,Visakhapatnam,South,Occasional
C044230,91,8,100279.07,3,3,1,7,At Risk,Aditya Kant,Bhopal,Central,Regular
C044231,9,24,775448.6900000001,5,5,5,15,Champions,Radha Brahmbhatt,Jaipur,North,Platinum
C044232,51,9,342656.7,4,3,3,10,Potential,Naveen Sampath,Pune,West,Occasional
C044233,11,32,662731.44,5,5,5,15,Champions,Kabir Borah,Indore,Central,Diamond
C044234,201,1,4971.49,2,1,1,4,Lost,Abhimanyu Tiwari,Chennai,South,New
C044235,378,9,197182.07,1,3,2,6,Lost,Siya Mangal,Ahmedabad,West,Regular
C044236,116,12,573521.29,2,4,5,11,Loyal,Nicholas Bahri,Surat,West,Silver
C044237,41,7,160453.37,4,2,2,8,At Risk,Vamakshi Bera,Chennai,South,New
C044238,204,4,181609.72,2,1,2,5,Lost,Ekbal Bath,Kolkata,East,New
C044239,79,15,242024.72,3,5,2,10,Potential,Divya Varghese,Kolkata,East,Regular
C044240,31,6,299247.36,4,2,3,9,Potential,Chasmum Hegde,Coimbatore,South,Silver
C044241,131,10,327208.51,2,3,3,8,At Risk,Anmol Ganesh,Kolkata,East,Regular
C044242,55,8,355056.42000000004,4,3,3,10,Potential,Triya Rai,Pune,West,Regular
C044243,147,10,203235.66999999998,2,3,2,7,At Risk,Shravya Das,Gurgaon,North,Silver
C044244,372,5,296489.5,1,2,3,6,Lost,Victor Chakraborty,Ahmedabad,West,Gold
C044245,520,4,91190.28,1,1,1,3,Lost,Wridesh Wali,Bangalore,South,Occasional
C044246,323,5,56903.07,1,2,1,4,Lost,Damini Behl,Indore,Central,Occasional
C044247,47,18,633878.4500000001,4,5,5,14,Champions,Jasmit Narasimhan,Pune,West,Platinum
C044248,78,15,239826.12,3,5,2,10,Potential,Baghyawati Mishra,Chandigarh,North,Regular
C044249,5,2,12442.27,5,1,1,7,At Risk,Hemal Subramanian,Hyderabad,South,New
C044250,1,10,160758.96,5,3,2,10,Potential,Vedika Kaur,Lucknow,North,Silver
C044251,263,15,385364.45,1,5,3,9,Potential,Chakradhar Sarkar,Bhopal,Central,Silver
C044252,8,8,369890.34,5,3,3,11,Loyal,Dominic Roy,Nagpur,Central,Regular
C044253,11,17,275977.7,5,5,3,13,Champions,Baljiwan Kamdar,Gurgaon,North,Platinum
C044254,4,20,540550.82,5,5,4,14,Champions,Ijaya Chaudry,Nagpur,Central,Platinum
C044255,47,13,401544.82,4,4,4,12,Loyal,Ikshita Tailor,Delhi,North,Regular
C044256,350,10,325324.19,1,3,3,7,At Risk,Krish Sandhu,Kolkata,East,Gold
C044257,234,18,980901.1699999999,1,5,5,11,Loyal,Ranveer Deol,Lucknow,North,Platinum
C044258,14,8,434719.32,5,3,4,12,Loyal,Omkaar Bera,Coimbatore,South,Silver
C044259,449,3,71498.93,1,1,1,3,Lost,Ranveer Murty,Delhi,North,Occasional
C044260,97,10,545461.3400000001,3,3,4,10,Potential,Dalaja Issac,Mumbai,West,Regular
C044261,930,1,22094.66,1,1,1,3,Lost,Advay Banerjee,Pune,West,New
C044262,73,11,542721.8,3,4,4,11,Loyal,Chavvi Deep,Mumbai,West,Gold
C044263,23,2,24005.97,5,1,1,7,At Risk,Ayush Mistry,Nagpur,Central,New
C044264,67,8,131768.58,3,3,2,8,At Risk,Yamini Master,Kolkata,East,Silver
C044265,211,9,295417.67,2,3,3,8,At Risk,Naveen Deol,Delhi,North,Regular
C044266,26,4,164835.43,4,1,2,7,At Risk,Krishna Rajagopal,Jaipur,North,New
C044267,1,13,216124.16,5,4,2,11,Loyal,Udarsh Verma,Bangalore,South,Regular
C044268,77,18,462351.07,3,5,4,12,Loyal,Gaurang Prashad,Pune,West,Diamond
C044269,40,11,272181.74,4,4,3,11,Loyal,David Khanna,Surat,West,Silver
C044270,0,15,740369.72,5,5,5,15,Champions,Isaac Basak,Kolkata,East,Regular
C044271,382,6,96870.57999999999,1,2,1,4,Lost,Gabriel Dada,Chennai,South,New
C044272,3,15,477773.81,5,5,4,14,Champions,Warhi Narayan,Chennai,South,Silver
C044273,382,3,103609.93,1,1,1,3,Lost,Dakshesh Chokshi,Bhopal,Central,Occasional
C044274,33,14,475240.79,4,4,4,12,Loyal,Orinder Pal,Chandigarh,North,Silver
C044275,1,17,376043.97,5,5,3,13,Champions,Abhimanyu Varkey,Surat,West,Gold
C044276,150,15,725594.49,2,5,5,12,Loyal,Reyansh Dasgupta,Visakhapatnam,South,Silver
C044277,12,21,1001593.6,5,5,5,15,Champions,Abhimanyu Sachar,Pune,West,Platinum
C044278,617,1,3075.22,1,1,1,3,Lost,Logan Sibal,Kochi,South,Occasional
C044279,84,16,785936.8300000001,3,5,5,13,Champions,Pahal Ramesh,Indore,Central,Gold
C044280,13,14,789639.87,5,4,5,14,Champions,Ishaan Nair,Lucknow,North,Gold
C044281,332,16,512808.88,1,5,4,10,Potential,Advay Upadhyay,Kolkata,East,Gold
C044282,10,9,314010.85000000003,5,3,3,11,Loyal,Samesh Suresh,Chandigarh,North,Regular
C044283,58,7,193348.93,4,2,2,8,At Risk,Teerth Vyas,Visakhapatnam,South,Regular
C044284,5,11,262410.15,5,4,3,12,Loyal,Ryan Anand,Bhopal,Central,Regular
C044285,31,10,391665.38,4,3,4,11,Loyal,Champak Thakur,Chennai,South,Silver
C044286,304,2,5955.92,1,1,1,3,Lost,Liam Bassi,Nagpur,Central,Occasional
C044287,91,10,269805.72,3,3,3,9,Potential,Vasudha Mohanty,Chennai,South,Regular
C044288,7,14,206895.66,5,4,2,11,Loyal,Vedika Barman,Chennai,South,Gold
C044289,18,14,704579.2,5,4,5,14,Champions,Jacob Ramesh,Delhi,North,Regular
C044290,31,12,746739.71,4,4,5,13,Champions,Anamika Suresh,Coimbatore,South,Gold
C044291,12,10,417490.60000000003,5,3,4,12,Loyal,Dhruv Morar,Bangalore,South,Platinum
C044292,104,2,54226.3,3,1,1,5,Lost,Vaishnavi Vasa,Lucknow,North,New
C044293,104,7,192920.27000000002,3,2,2,7,At Risk,Neel Sangha,Bangalore,South,Platinum
C044294,21,22,655832.97,5,5,5,15,Champions,Jeevika Chana,Hyderabad,South,Platinum
C044295,120,23,737351.9299999999,2,5,5,12,Loyal,Advika Wadhwa,Bangalore,South,Gold
C044296,172,13,270013.73,2,4,3,9,Potential,Amruta Sabharwal,Surat,West,Regular
C044297,63,20,928097.3,3,5,5,13,Champions,Ishani Merchant,Jaipur,North,Regular
C044298,89,18,479709.67,3,5,4,12,Loyal,Jai Narasimhan,Bhopal,Central,Gold
C044299,55,5,96408.2,4,2,1,7,At Risk,Zehaan Bhakta,Hyderabad,South,Occasional
C044300,121,10,891358.95,2,3,5,10,Potential,Ladli Jayaraman,Kolkata,East,Regular
C044301,51,4,24424.96,4,1,1,6,Lost,Vivaan Garg,Vadodara,West,Occasional
C044302,456,4,268828.64,1,1,3,5,Lost,Zilmil Yogi,Pune,West,Occasional
C044303,270,3,37905.12,1,1,1,3,Lost,Wyatt Dhingra,Bhopal,Central,New
C044304,162,4,147360.66999999998,2,1,2,5,Lost,Ridhi Minhas,Pune,West,Regular
C044305,213,9,152543.01,2,3,2,7,At Risk,Balendra Naidu,Kochi,South,Silver
C044306,97,5,212740.08999999997,3,2,2,7,At Risk,Vidhi Cherian,Chandigarh,North,Occasional
C044307,130,13,424374.9,2,4,4,10,Potential,Bina Bhatnagar,Bangalore,South,Gold
C044308,201,9,501192.58,2,3,4,9,Potential,Viraj Virk,Hyderabad,South,Regular
C044309,134,3,73065.04000000001,2,1,1,4,Lost,Ria Kamdar,Indore,Central,Occasional
C044310,884,1,5447.47,1,1,1,3,Lost,Reyansh Chada,Chandigarh,North,New
C044311,263,15,604879.54,1,5,5,11,Loyal,Ayushman Anne,Gurgaon,North,Silver
C044312,25,17,474966.26999999996,5,5,4,14,Champions,Chandani Mishra,Coimbatore,South,Platinum
C044313,24,9,682453.46,5,3,5,13,Champions,Akshay Behl,Kolkata,East,Regular
C044314,68,12,175348.66,3,4,2,9,Potential,Jalsa Gera,Visakhapatnam,South,Silver
C044315,1,10,428688.72000000003,5,3,4,12,Loyal,Wriddhish Badami,Hyderabad,South,Regular
C044316,271,11,216800.43,1,4,2,7,At Risk,Mitesh Rama,Coimbatore,South,Regular
C044317,36,16,834303.8,4,5,5,14,Champions,Jeet Sathe,Nagpur,Central,Gold
C044318,6,12,261413.46999999997,5,4,3,12,Loyal,Jyoti Agarwal,Lucknow,North,Silver
C044319,20,13,402959.44999999995,5,4,4,13,Champions,Yash Bhatt,Ahmedabad,West,Silver
C044320,118,17,675680.9400000001,2,5,5,12,Loyal,Agastya Narayanan,Ahmedabad,West,Regular
C044321,141,20,497715.49,2,5,4,11,Loyal,Dipta Sha,Hyderabad,South,Diamond
C044322,993,1,7365.58,1,1,1,3,Lost,Upasna Arora,Ahmedabad,West,New
C044323,105,6,350358.54,3,2,3,8,At Risk,Ekta Din,Vadodara,West,Regular
C044324,641,3,70397.92,1,1,1,3,Lost,Krisha Sehgal,Nagpur,Central,Occasional
C044325,78,5,78239.48000000001,3,2,1,6,Lost,Parth Gill,Visakhapatnam,South,Regular
C044326,366,7,199113.66999999998,1,2,2,5,Lost,Vasana Char,Vadodara,West,Silver
C044327,471,8,388886.44,1,3,4,8,At Risk,Sara Malhotra,Ahmedabad,West,Occasional
C044328,15,27,908531.6699999999,5,5,5,15,Champions,Leela Vora,Chandigarh,North,Platinum
C044329,280,4,92403.06000000001,1,1,1,3,Lost,Charita Saxena,Pune,West,Occasional
C044330,23,11,235360.6,5,4,2,11,Loyal,Reyansh Batra,Chennai,South,Regular
C044331,28,9,448205.98,4,3,4,11,Loyal,Ishani Sehgal,Chennai,South,Occasional
C044332,15,7,369643.14,5,2,3,10,Potential,Lekha Yadav,Kolkata,East,Regular
C044334,124,5,297386.9,2,2,3,7,At Risk,Anvi Kaur,Visakhapatnam,South,Regular
C044335,50,16,470907.46,4,5,4,13,Champions,Neelima Rajagopalan,Hyderabad,South,Regular
C044336,306,5,50537.38,1,2,1,4,Lost,Varenya Borra,Nagpur,Central,Occasional
C044337,196,13,970832.76,2,4,5,11,Loyal,Ira Walla,Ahmedabad,West,Silver
C044338,205,9,422153.92,2,3,4,9,Potential,Samaksh Karnik,Lucknow,North,Gold
C044339,289,3,237147.25,1,1,2,4,Lost,Vanya Chacko,Mumbai,West,Regular
C044340,40,10,375751.82,4,3,3,10,Potential,Vansha Aurora,Bhopal,Central,Regular
C044341,2,10,675288.41,5,3,5,13,Champions,Ekalinga Pai,Visakhapatnam,South,Regular
C044342,19,26,1212214.78,5,5,5,15,Champions,Lakshmi Pall,Gurgaon,North,Diamond
C044343,399,2,20676.19,1,1,1,3,Lost,Mohini Din,Chandigarh,North,New
C044344,13,13,288871.25,5,4,3,12,Loyal,Nicholas Modi,Kolkata,East,Regular
C044345,90,12,256763.15,3,4,3,10,Potential,Laksh Johal,Jaipur,North,Silver
C044346,40,9,289539.72000000003,4,3,3,10,Potential,Oni Khatri,Chennai,South,Regular
C044347,26,13,245910.56,4,4,2,10,Potential,Eesha Dass,Jaipur,North,Gold
C044348,504,4,287294.02,1,1,3,5,Lost,Yagnesh Date,Vadodara,West,Occasional
C044349,25,16,931449.87,5,5,5,15,Champions,Ethan Nair,Chennai,South,Gold
C044350,143,3,205576.74,2,1,2,5,Lost,Prisha Wable,Mumbai,West,New
C044351,81,9,456678.29,3,3,4,10,Potential,Lopa Aggarwal,Coimbatore,South,Regular
C044352,403,6,258760.51,1,2,3,6,Lost,Faras Master,Nagpur,Central,New
C044353,271,3,142080.14,1,1,2,4,Lost,Zashil Din,Nagpur,Central,Silver
C044354,912,1,11286.24,1,1,1,3,Lost,Megha Tank,Ahmedabad,West,New
C044356,17,10,755586.29,5,3,5,13,Champions,Darpan Verma,Hyderabad,South,Regular
C044357,26,19,784883.77,4,5,5,14,Champions,Mohini Narain,Delhi,North,Platinum
C044358,398,1,35240.39,1,1,1,3,Lost,Pushti Konda,Coimbatore,South,New
C044359,60,11,312724.62,3,4,3,10,Potential,Wakeeta Mody,Gurgaon,North,Silver
C044360,242,9,232078.94,1,3,2,6,Lost,Libni Krish,Kolkata,East,Regular
C044362,0,14,138149.27,5,4,2,11,Loyal,Thomas Toor,Kolkata,East,Silver
C044363,65,10,208367.57,3,3,2,8,At Risk,Samarth Chahal,Bangalore,South,Silver
C044364,120,4,367778.86,2,1,3,6,Lost,Inaya Thaker,Ahmedabad,West,Occasional
C044365,212,7,373287.62,2,2,3,7,At Risk,Dev Boase,Bangalore,South,Regular
C044366,63,8,407869.28,3,3,4,10,Potential,Nathaniel Pillay,Vadodara,West,Regular
C044367,173,5,206951.71,2,2,2,6,Lost,Harinakshi Vasa,Kochi,South,Occasional
C044368,131,7,601548.56,2,2,5,9,Potential,Timothy Kakar,Ahmedabad,West,Occasional
C044369,9,19,426806.41,5,5,4,14,Champions,Hema Narain,Lucknow,North,Silver
C044370,92,9,267372.75,3,3,3,9,Potential,Lopa Raj,Bangalore,South,Platinum
C044371,89,10,276842.87,3,3,3,9,Potential,Veer Bail,Kolkata,East,Silver
C044372,40,16,550098.59,4,5,4,13,Champions,Amol Sandhu,Jaipur,North,Platinum
C044373,48,11,577330.09,4,4,5,13,Champions,Jeevika More,Chennai,South,Regular
C044374,58,10,250241.87,4,3,3,10,Potential,Champak Sachdeva,Vadodara,West,Platinum
C044375,55,8,332010.69,4,3,3,10,Potential,Mitali Minhas,Gurgaon,North,Regular
C044376,131,13,255298.91,2,4,3,9,Potential,Bachittar Golla,Bhopal,Central,Gold
C044377,530,1,2515.81,1,1,1,3,Lost,Nisha Ganesh,Chennai,South,New
C044378,9,12,402687.56999999995,5,4,4,13,Champions,Ladli Sanghvi,Visakhapatnam,South,Silver
C044379,36,10,334588.52,4,3,3,10,Potential,Amara Kohli,Ahmedabad,West,Silver
C044380,36,14,339501.77,4,4,3,11,Loyal,Mohini Patil,Chennai,South,Platinum
C044382,183,22,1051786.01,2,5,5,12,Loyal,Chanakya Hans,Surat,West,Platinum
C044383,99,22,833624.71,3,5,5,13,Champions,Vrinda Pal,Delhi,North,Gold
C044384,90,11,275583.46,3,4,3,10,Potential,Arunima Kapur,Hyderabad,South,Regular
C044385,18,11,487693.79000000004,5,4,4,13,Champions,Shivansh Nazareth,Gurgaon,North,Regular
C044386,243,11,387169.8,1,4,4,9,Potential,Zayyan Mannan,Bhopal,Central,Silver
C044387,33,15,619321.49,4,5,5,14,Champions,Yamini Dhar,Gurgaon,North,Gold
C044388,89,12,284642.56,3,4,3,10,Potential,Raagini Goel,Chandigarh,North,Gold
C044389,38,6,122203.69,4,2,1,7,At Risk,Hredhaan Boase,Indore,Central,Occasional
C044390,8,14,705796.06,5,4,5,14,Champions,Harini Rastogi,Delhi,North,Silver
C044391,195,7,299547.06,2,2,3,7,At Risk,Anjali Garde,Vadodara,West,Occasional
C044392,199,6,220398.44,2,2,2,6,Lost,Chandresh Dhaliwal,Indore,Central,Occasional
C044393,75,6,218556.75,3,2,2,7,At Risk,Lohit Mand,Hyderabad,South,Silver
C044394,65,10,140099.57,3,3,2,8,At Risk,Vanya Madan,Kochi,South,Silver
C044395,126,9,212347.5,2,3,2,7,At Risk,Panini Varkey,Pune,West,Regular
C044396,25,9,466143.08999999997,5,3,4,12,Loyal,Jason Ramesh,Indore,Central,Silver
C044397,214,7,357956.93,2,2,3,7,At Risk,Andrew Johal,Chennai,South,Regular
C044398,413,6,240439.38,1,2,2,5,Lost,Anya Banerjee,Visakhapatnam,South,Occasional
C044399,420,2,13394.75,1,1,1,3,Lost,Brinda Aggarwal,Lucknow,North,Occasional
C044400,213,6,384247.76,2,2,3,7,At Risk,Ranveer Sodhi,Nagpur,Central,Occasional
C044401,8,3,312597.61000000004,5,1,3,9,Potential,Ayaan Goswami,Delhi,North,New
C044402,64,12,217886.91,3,4,2,9,Potential,Osha Setty,Bhopal,Central,Regular
C044403,30,17,732115.19,4,5,5,14,Champions,Aashi Dhillon,Coimbatore,South,Silver
C044404,118,5,70977.53,2,2,1,5,Lost,Theodore Patla,Pune,West,Regular
C044405,52,6,507403.08999999997,4,2,4,10,Potential,Janaki Krish,Chandigarh,North,Regular
C044406,101,12,372916.66,3,4,3,10,Potential,Leela Kari,Mumbai,West,Silver
